              *****  RESULTS FILE FOR PROGRAM LDOS  *****
******************************************************************
                                        del1                        del2                        del3                           delta 1                        delta 2                        delta 3                      delt1                        delt2                        delt3
                                    0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06
            omega                       LDOS_e                      LDOS_e                      LDOS_e                         LDOS_m                         LDOS_m                         LDOS_m                       iter                         iter                         iter
    0.159889640078750E+15    0.00000000000000000000E+00    0.43720914384268932045E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.43707441547207884490E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13472837061050531702E+05    0.00000000000000000000E+00
    0.160748054871298E+15    0.00000000000000000000E+00    0.43469319681329749525E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.43455949079533465207E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13370601796281676798E+05    0.00000000000000000000E+00
    0.161569098102749E+15    0.00000000000000000000E+00    0.43233604725116074085E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.43220330483080878854E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13274242035193577976E+05    0.00000000000000000000E+00
    0.162354211129764E+15    0.00000000000000000000E+00    0.43012646360673442483E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42999462861887834966E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13183498785609170227E+05    0.00000000000000000000E+00
    0.163104792260914E+15    0.00000000000000000000E+00    0.42805418249764084816E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42792320226202704012E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13098023561380345200E+05    0.00000000000000000000E+00
    0.163822205436749E+15    0.00000000000000000000E+00    0.42610965266679197550E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42597947990292385221E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13017276386813402496E+05    0.00000000000000000000E+00
    0.164507762935524E+15    0.00000000000000000000E+00    0.42428415132342360914E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42415473716945558786E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12941415396801348834E+05    0.00000000000000000000E+00
    0.165162750607054E+15    0.00000000000000000000E+00    0.42256956579611681402E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42244087063574887812E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12869516036790566432E+05    0.00000000000000000000E+00
    0.165788410555687E+15    0.00000000000000000000E+00    0.42095840777495473623E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.42083039102841421962E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12801674654049715173E+05    0.00000000000000000000E+00
    0.166385948998449E+15    0.00000000000000000000E+00    0.41944376271461367607E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41931638458231844008E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12737813229526176656E+05    0.00000000000000000000E+00
